store,month,month_number,stock_open,stock_close,purchase_smoked,purchase_frozen,sales_smoked,sales_frozen,purchases,revenue,gross_profit,cash_revenue,cashless_revenue,receipts_total,writeoff_smoked,writeoff_frozen,movement,discount,revaluation,household,delivery,cleaning,bonus,service_bonus,extra_pay,driver_cash,utilities_cash,other_cash_expenses,cash_operating_total,driver_cashless,utilities_cashless,rent,bank_fee_raw,gross_profit_tax_raw,salary_cashless,payroll_tax,vacation_cashless,vacation_tax,salary_cash,vacation_cash,personal_income_tax_raw,bank_fee,gross_profit_tax,personal_income_tax,driver_total,utilities_total,payroll_total,net_profit,frozen_sales_share,smoked_markup,frozen_markup,inventory_effect
А2,Март,3,1501662.0,1319876.0,2278066.0,2465762.0,2925063.0,3597667.0,4743828.0,6522730.0,1778902.0,1022479.0,5694812.0,6717291.0,0.0,798.0,0.0,3916.0,17489.0,1361.0,0.0,15000.0,0.0,9000.0,0.0,0.0,0.0,0.0,25361.0,39000.0,75000.0,190000.0,-113896.24,-213468.24,105270.0,26317.0,0.0,0.0,176880.0,0.0,-44493.02,113896.24,213468.24,44493.02,39000.0,75000.0,352960.02,768418.5,0.5515584732159694,0.28401152556598447,0.4590487646415185,13573.0
А2,Апрель,4,1319876.0,1202979.0,2574563.0,2273196.0,3241639.0,3326328.0,4847759.0,6567967.0,1720208.0,1200182.0,5471937.0,6672119.0,5642.0,9221.0,0.0,7182.0,9300.0,1500.0,0.0,15000.0,6000.0,9000.0,0.0,0.0,0.0,0.0,31500.0,39000.0,37135.0,190000.0,-109438.73999999999,-206424.96000000002,105270.0,52635.0,0.0,0.0,175450.0,0.0,-45529.0,109438.73999999999,206424.96000000002,45529.0,39000.0,37135.0,378884.0,718604.3,0.5064471243537003,0.2591026127540868,0.4632825326104744,2118.0
А2,Май,5,1202979.0,1347009.0,1773944.0,1806574.0,2265215.0,2593706.0,3580518.0,4858921.0,1278403.0,788098.0,3926299.0,4714397.0,0.0,0.0,0.0,4494.0,4000.0,2606.0,0.0,15000.0,0.0,9000.0,0.0,0.0,0.0,0.0,26606.0,17000.0,37500.0,190000.0,-78525.98,-153408.36000000002,105270.0,52635.0,0.0,0.0,45900.0,0.0,-15951.319999999998,78525.98,153408.36000000002,15951.319999999998,17000.0,37500.0,219756.32,555606.3400000001,0.533802875165083,0.27693715246930006,0.4357042667502134,-494.0
А2,Июнь,6,1347009.0,1693660.0,1964409.0,1813983.0,2500156.0,2609673.0,3778392.0,5109829.0,1331437.0,882911.0,3857813.0,4740724.0,20962.0,13417.0,0.0,578.0,12503.0,3628.0,0.0,15000.0,0.0,10000.0,0.0,0.0,0.0,0.0,28628.0,17000.0,37500.0,190000.0,-77156.26000000001,-159772.44,105270.0,52635.0,0.0,0.0,93854.0,0.0,-26946.04,77156.26000000001,159772.44,26946.04,17000.0,37500.0,278705.04,529258.26,0.5107163077277146,0.2727268099464012,0.4386424790088992,11925.0
А2,Июль,7,1693660.0,1568862.0,1908093.0,1891915.0,2382238.0,2696193.0,3800008.0,5078431.0,1278423.0,896969.0,4302705.0,5199674.0,3555.0,0.0,0.0,0.0,0.0,27615.0,0.0,9000.0,18000.0,10000.0,0.0,0.0,0.0,19000.0,83615.0,17000.0,37500.0,190000.0,-86054.1,-153410.76,76928.0,0.0,93413.0,46707.0,141500.0,0.0,-49525.3,86054.1,153410.76,49525.3,17000.0,37500.0,408073.3,302769.84,0.5309106296807026,0.24849155675326098,0.42511317897474254,0.0
А2,Август,8,1568862.0,1832018.0,2151976.0,2058266.0,2708962.0,2946559.0,4210242.0,5655521.0,1445279.0,894424.0,4462623.0,5357047.0,34539.0,0.0,0.0,779.0,0.0,2324.0,0.0,15000.0,0.0,10000.0,0.0,0.0,0.0,36800.0,64124.0,17000.0,37500.0,190000.0,-89252.46,-173433.48,54060.0,26318.0,93415.0,6708.0,213762.0,0.0,-61134.92,89252.46,173433.48,61134.92,17000.0,37500.0,455397.92,418571.1400000001,0.5210057570292816,0.25882537723469035,0.4315734700957019,-779.0
А3,Январь,1,811816.0,790214.0,630122.0,777629.0,802104.0,1147151.0,1407751.0,1949255.0,541504.0,336651.0,1570202.0,1906853.0,23666.0,35433.0,0.0,6000.0,1095.0,0.0,0.0,6000.0,6000.0,2000.0,0.0,0.0,0.0,0.0,14000.0,39000.0,31000.0,170000.0,-31404.039999999997,-64980.48,52635.0,0.0,0.0,0.0,48682.0,0.0,-13790.04,31404.039999999997,64980.48,13790.04,39000.0,31000.0,115107.04000000001,40579.43999999998,0.5885074041108013,0.2729344476149063,0.4751906114612495,-4905.0
А3,Февраль,2,790214.0,712163.0,545286.0,770460.0,697816.0,1117291.0,1315746.0,1815107.0,499361.0,370538.0,1504255.0,1874793.0,0.0,0.0,0.0,18365.0,0.0,6256.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,12256.0,39000.0,45000.0,170000.0,-30085.1,-59923.32000000001,0.0,0.0,0.0,0.0,77000.0,0.0,-19636.32,30085.1,59923.32000000001,19636.32,39000.0,45000.0,96636.32,46460.25999999999,0.6155510391398413,0.2797247682867339,0.4501609428133842,-18365.0
А3,Март,3,712163.0,794054.0,749245.0,859727.0,954321.0,1260019.0,1608972.0,2214340.0,605368.0,378100.0,1760486.0,2138586.0,1641.0,2688.0,0.0,0.0,10466.0,3500.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0,39000.0,45000.0,170000.0,-35209.72000000001,-72644.15999999999,0.0,0.0,0.0,0.0,94500.0,0.0,-22880.0,35209.72000000001,72644.15999999999,22880.0,39000.0,45000.0,117380.0,113946.12,0.5690268883730593,0.27371020160294696,0.4656036160316007,10466.0
А3,Апрель,4,794054.0,736296.0,885287.0,851099.0,1117562.0,1236773.0,1736386.0,2354335.0,617949.0,431318.0,1977511.0,2408829.0,716.0,0.0,0.0,3161.0,613.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,12000.0,39000.0,33741.0,170000.0,-39550.219999999994,-74153.87999999998,0.0,0.0,0.0,0.0,107500.0,0.0,-26290.0,39550.219999999994,74153.87999999998,26290.0,39000.0,33741.0,133790.0,115713.90000000005,0.5253173401406341,0.26237254133405324,0.4531482236496577,-2548.0
А3,Май,5,736296.0,650258.0,559563.0,515868.0,702496.0,742175.0,1075431.0,1444671.0,369240.0,303951.0,1205256.0,1509207.0,19477.0,936.0,0.0,1089.0,0.0,2151.0,0.0,6000.0,0.0,0.0,1000.0,0.0,0.0,0.0,9151.0,17000.0,34000.0,170000.0,-24105.12,-44308.799999999996,0.0,0.0,0.0,0.0,56000.0,0.0,-14333.22,24105.12,44308.799999999996,14333.22,17000.0,34000.0,70333.22,-594.139999999983,0.5137328845114216,0.25543683195636596,0.4386916808175735,-1089.0
А3,Июнь,6,650258.0,787436.0,501439.0,559945.0,634918.0,795851.0,1061384.0,1430769.0,369385.0,270791.0,1022800.0,1293591.0,0.0,0.0,0.0,0.0,0.0,491.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.0,17000.0,34000.0,0.0,-20455.999999999996,-44326.2,0.0,0.0,0.0,0.0,101500.0,0.0,-23758.02,20455.999999999996,44326.2,23758.02,17000.0,34000.0,125258.02,121853.77999999998,0.556240035952694,0.2661918997126271,0.42130209216976666,0.0
А3,Июль,7,787436.0,648015.0,417644.0,402381.0,516407.0,574164.0,820025.0,1090571.0,270546.0,259398.0,967935.0,1227333.0,5723.0,0.0,0.0,0.0,3064.0,1398.0,0.0,6000.0,12000.0,0.0,1000.0,0.0,0.0,0.0,20398.0,17000.0,34000.0,0.0,-19358.699999999997,-32465.519999999997,0.0,0.0,0.0,0.0,98000.0,0.0,-26047.559999999998,19358.699999999997,32465.519999999997,26047.559999999998,17000.0,34000.0,124047.56,23276.22,0.526480164977796,0.23647652067310915,0.42691628083830996,3064.0
А3,Август,8,648015.0,789964.0,515729.0,632984.0,628596.0,907932.0,1148713.0,1536528.0,387815.0,313333.0,1079114.0,1392447.0,2132.0,0.0,0.0,0.0,0.0,5933.0,0.0,6000.0,0.0,1000.0,0.0,0.0,0.0,0.0,12933.0,17000.0,34000.0,0.0,-21582.28,-46537.8,0.0,0.0,0.0,0.0,108500.0,0.0,-26715.260000000002,21582.28,46537.8,26715.260000000002,17000.0,34000.0,135215.26,120546.65999999997,0.590898441160851,0.21884943448981928,0.4343680093019729,0.0
КИР1,Январь,1,1462093.0,1747647.0,1833725.0,2401762.0,2324611.0,3509352.0,4235487.0,5833963.0,1598476.0,861750.0,4615755.0,5477505.0,11743.0,0.0,-65172.0,15940.0,21951.0,3000.0,32500.0,15000.0,0.0,12000.0,0.0,0.0,0.0,0.0,62500.0,39000.0,0.0,210000.0,-92315.10000000003,-191817.12,0.0,0.0,0.0,0.0,246400.0,0.0,-67958.0,92315.10000000003,191817.12,67958.0,39000.0,0.0,314358.0,688485.7799999999,0.6015382682406454,0.2676988097997246,0.4611572670397816,-59161.0
КИР1,Февраль,2,1747647.0,1873680.0,2502926.0,2237687.0,3109948.0,3296574.0,4740613.0,6406522.0,1665909.0,978300.0,5294169.0,6272469.0,0.0,1434.0,0.0,6586.0,0.0,0.0,30000.0,15000.0,0.0,12000.0,0.0,0.0,0.0,0.0,57000.0,39000.0,0.0,210000.0,-105883.38000000002,-199909.08,0.0,26317.0,0.0,0.0,294000.0,0.0,-77220.0,105883.38000000002,199909.08,77220.0,39000.0,0.0,397537.0,655145.5399999998,0.5145653132854301,0.24252494879992456,0.4732060381992656,-6586.0
КИР1,Март,3,1873680.0,1656358.0,3776598.0,2867031.0,4740506.0,4215424.0,6643629.0,8955930.0,2312301.0,1176080.0,7988469.0,9164549.0,12131.0,3734.0,7625.0,5850.0,5387.0,3580.0,30000.0,15000.0,0.0,12000.0,0.0,0.0,0.0,0.0,60580.0,39000.0,0.0,210000.0,-159769.38000000006,-277476.12,0.0,52634.0,0.0,0.0,424000.0,0.0,-106607.6,159769.38000000006,277476.12,106607.6,39000.0,0.0,583241.6,978499.9,0.4706852331360339,0.2552318250446566,0.47030987805852115,7162.0
КИР1,Апрель,4,1656358.0,1538750.0,4444503.0,2983319.0,5582018.0,4349196.0,7427822.0,9931214.0,2503392.0,1433850.0,8610125.0,10043975.0,0.0,0.0,0.0,4847.0,0.0,950.0,0.0,15000.0,0.0,12000.0,0.0,0.0,0.0,0.0,27950.0,39000.0,0.0,210000.0,-172202.49999999997,-300407.04000000004,0.0,52634.0,0.0,0.0,464000.0,0.0,-108229.0,172202.49999999997,300407.04000000004,108229.0,39000.0,0.0,624863.0,1128969.46,0.43793195877160634,0.2559375030233977,0.45783806559070617,-4847.0
КИР1,Май,5,1538750.0,1766491.0,1806855.0,1594047.0,2270836.0,2305730.0,3400902.0,4576566.0,1175664.0,859900.0,3498925.0,4358825.0,8540.0,0.0,14370.0,8120.0,12290.0,650.0,0.0,15000.0,0.0,12000.0,0.0,39000.0,0.0,0.0,66650.0,17000.0,0.0,210000.0,-69978.50000000001,-141079.68,0.0,52635.0,0.0,0.0,255000.0,0.0,-70763.0,69978.50000000001,141079.68,70763.0,56000.0,0.0,378398.0,292557.82000000007,0.5038122469991693,0.25678928303599347,0.4464629963859284,18540.0
КИР1,Июнь,6,1766491.0,1349277.0,1128805.0,1052303.0,1427914.0,1508846.0,2181108.0,2936760.0,755652.0,701000.0,2632166.0,3333166.0,26586.0,524.0,0.0,719.0,7021.0,14000.0,0.0,18000.0,0.0,13000.0,0.0,0.0,0.0,0.0,45000.0,17000.0,0.0,210000.0,-52643.31999999999,-90678.23999999999,0.0,52634.0,0.0,0.0,240000.0,0.0,-62700.0,52643.31999999999,90678.23999999999,62700.0,17000.0,0.0,355334.0,-15527.559999999998,0.5137791307427233,0.2649784506624262,0.4338512766760144,6302.0
КИР1,Июль,7,1349277.0,1377783.0,1687938.0,1118427.0,2154930.0,1591929.0,2806365.0,3746859.0,940494.0,756350.0,3165696.0,3922046.0,0.0,0.0,117460.0,0.0,86233.0,2200.0,0.0,0.0,18000.0,13000.0,0.0,0.0,0.0,15000.0,48200.0,17000.0,0.0,210000.0,-63313.92000000001,-112859.28,0.0,0.0,0.0,0.0,164000.0,93000.0,-67144.0,63313.92000000001,112859.28,67144.0,17000.0,0.0,324144.0,164976.79999999993,0.4248702713392738,0.27666419027239153,0.4233642428160264,203693.0
КИР1,Август,8,1377783.0,2034953.0,2105046.0,1973011.0,2675584.0,2870580.0,4078057.0,5546164.0,1468107.0,869630.0,3941594.0,4811224.0,11985.0,0.0,-65785.0,0.0,0.0,8480.0,20000.0,8000.0,0.0,0.0,0.0,0.0,0.0,10000.0,46480.0,17000.0,0.0,210000.0,-78831.88,-176172.84,0.0,26318.0,0.0,46500.0,244000.0,93000.0,-84365.6,78831.88,176172.84,84365.6,17000.0,0.0,494183.6,445438.68000000017,0.5175793575523551,0.271033507106258,0.4549234646943175,-65785.0
КИР2,Январь,1,875051.0,865897.0,409633.0,617325.0,519098.0,919550.0,1026958.0,1438648.0,411690.0,301800.0,1131190.0,1432990.0,7587.0,725.0,0.0,7137.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39000.0,37000.0,100000.0,-22623.8,-49402.8,0.0,0.0,0.0,0.0,112000.0,0.0,-24640.0,22623.8,49402.8,24640.0,39000.0,37000.0,136640.0,26298.400000000023,0.6391765046071033,0.2672270056367529,0.48957194346575955,-6500.0
КИР2,Февраль,2,865897.0,821380.0,457930.0,624099.0,581989.0,919608.0,1082029.0,1501597.0,419568.0,351276.0,1190031.0,1541307.0,2304.0,487.0,0.0,2016.0,0.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,39000.0,45000.0,100000.0,-23800.620000000003,-50348.159999999996,105268.0,0.0,0.0,0.0,10600.0,0.0,-2871.0,23800.620000000003,50348.159999999996,2871.0,39000.0,45000.0,118739.0,39743.22,0.6124199768646315,0.27091258489288755,0.47349699326549155,-2016.0
КИР2,Март,3,821380.0,871523.0,726597.0,817300.0,929485.0,1196431.0,1543897.0,2125916.0,582019.0,321728.0,1738668.0,2060396.0,8145.0,2778.0,1469.0,5923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39000.0,45000.0,100000.0,-34773.36,-69842.28,105270.0,52635.0,0.0,0.0,18743.0,0.0,-4123.46,34773.36,69842.28,4123.46,39000.0,45000.0,180771.46,109853.89999999998,0.562783760035674,0.27923043998254876,0.46388229536277986,-4454.0
КИР2,Апрель,4,871523.0,788282.0,740936.0,704217.0,923070.0,1029923.0,1445153.0,1952993.0,507840.0,345254.0,1684406.0,2029660.0,5457.0,0.0,0.0,1117.0,0.0,2500.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,4500.0,39000.0,30264.0,100000.0,-33688.12,-60940.799999999996,76928.0,38464.0,93414.0,46707.0,43090.0,0.0,-10469.8,33688.12,60940.799999999996,10469.8,39000.0,30264.0,309072.8,-69625.71999999999,0.5273562168425591,0.24581610287528208,0.4625080053449434,-1117.0
КИР2,Май,5,788282.0,935223.0,513404.0,583416.0,648511.0,841656.0,1096820.0,1490167.0,393347.0,258000.0,1065983.0,1323983.0,22338.0,0.0,0.0,0.0,3095.0,2500.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,4500.0,17000.0,30264.0,100000.0,-21319.660000000003,-47201.64,52635.0,26317.0,0.0,0.0,37600.0,0.0,-9262.0,21319.660000000003,47201.64,9262.0,17000.0,30264.0,125814.0,47247.70000000001,0.5648064948425243,0.263159227431029,0.44263441523715497,3095.0
КИР2,Июнь,6,935223.0,770394.0,293194.0,314389.0,378400.0,455999.0,607583.0,834399.0,226816.0,154000.0,795104.0,949104.0,38116.0,0.0,-12790.0,1050.0,1832.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,17000.0,30264.0,0.0,-15902.08,-27217.920000000002,39943.0,19971.0,0.0,0.0,67400.0,0.0,-15378.0,15902.08,27217.920000000002,15378.0,17000.0,30264.0,142692.0,-8760.0,0.5464999358819941,0.29061304119456743,0.45042924529802253,-12008.0
КИР2,Июль,7,770394.0,687978.0,410425.0,400576.0,520904.0,563504.0,811001.0,1084408.0,273407.0,259500.0,878981.0,1138481.0,34391.0,2628.0,8676.0,0.0,0.0,3500.0,0.0,6000.0,12000.0,2000.0,0.0,0.0,0.0,0.0,23500.0,17000.0,30264.0,0.0,-17579.620000000003,-32808.840000000004,105269.0,52634.0,93414.0,46707.0,11366.0,0.0,-7670.52,17579.620000000003,32808.840000000004,7670.52,17000.0,30264.0,317060.52,-167433.97999999998,0.5196420535444224,0.2691819455442529,0.40673430260424986,8676.0
КИР2,Август,8,687978.0,772315.0,366177.0,518934.0,450763.0,749274.0,885111.0,1200037.0,314926.0,254500.0,803429.0,1057929.0,57771.0,0.0,0.0,0.0,0.0,2500.0,0.0,6000.0,0.0,2000.0,0.0,0.0,0.0,0.0,10500.0,17000.0,30264.0,0.0,-16068.58,-37791.119999999995,52635.0,26317.0,0.0,0.0,72700.0,0.0,-18304.0,16068.58,37791.119999999995,18304.0,17000.0,30264.0,169956.0,33346.30000000002,0.6243757484144239,0.23099757767418488,0.44387147498525825,0.0
КИР3,Январь,1,1031202.0,918746.0,853985.0,915891.0,1086771.0,1363298.0,1769876.0,2450069.0,680193.0,383280.0,2114812.0,2498092.0,36345.0,9000.0,10718.0,29806.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,39000.0,43000.0,110000.0,-42296.24,-81623.15999999999,0.0,0.0,0.0,0.0,103100.0,0.0,-24002.0,42296.24,81623.15999999999,24002.0,39000.0,43000.0,127102.0,222171.60000000003,0.5564324923094003,0.2725879260174359,0.4884937181389489,-19088.0
КИР3,Февраль,2,918746.0,897158.0,1021773.0,1061371.0,1288061.0,1565124.0,2083144.0,2853185.0,770041.0,388000.0,2468709.0,2856709.0,8519.0,1476.0,-6990.0,1079.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,39000.0,45000.0,110000.0,-49374.18,-92404.92,0.0,0.0,0.0,0.0,113000.0,0.0,-26180.0,49374.18,92404.92,26180.0,39000.0,45000.0,139180.0,287605.9,0.5485532834358795,0.26061365880679954,0.47462480131829493,-8069.0
КИР3,Март,3,897158.0,1009937.0,1668375.0,1359472.0,2090710.0,1991185.0,3027847.0,4081895.0,1054048.0,544000.0,3423816.0,3967816.0,0.0,0.0,-1300.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,39000.0,45000.0,110000.0,-68476.32,-126485.75999999998,0.0,26317.0,0.0,0.0,158000.0,0.0,-36080.0,68476.32,126485.75999999998,36080.0,39000.0,45000.0,220397.0,438688.9199999999,0.48780897107838395,0.2531415299318199,0.46467525627596595,-1300.0
КИР3,Апрель,4,1009937.0,737762.0,2033955.0,1268929.0,2545816.0,1858504.0,3302884.0,4404320.0,1101436.0,831500.0,3842746.0,4674246.0,0.0,2249.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,39000.0,27158.0,110000.0,-76854.91999999998,-132172.32,0.0,26317.0,0.0,0.0,186000.0,0.0,-42240.0,76854.91999999998,132172.32,42240.0,39000.0,27158.0,254557.0,453444.76,0.421972971991136,0.25165797670056617,0.4646241042643048,0.0
КИР3,Май,5,737762.0,778501.0,869673.0,775068.0,1102195.0,1123648.0,1644741.0,2225843.0,581102.0,240941.0,1949663.0,2190604.0,0.0,0.0,0.0,0.0,5500.0,841.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,6841.0,17000.0,28000.0,110000.0,-38993.26,-69732.24,0.0,26317.0,93600.0,46800.0,124000.0,0.0,-28785.02,38993.26,69732.24,28785.02,17000.0,28000.0,319502.02,-8966.52,0.5048190730433368,0.26736715984053777,0.44974118399933943,5500.0
КИР3,Июнь,6,778501.0,519786.0,366677.0,314302.0,468231.0,446923.0,680979.0,915154.0,234175.0,197800.0,974179.0,1171979.0,12712.0,1968.0,12790.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,17000.0,0.0,0.0,-19483.579999999998,-28101.0,52635.0,0.0,0.0,0.0,33000.0,0.0,-7810.0,19483.579999999998,28101.0,7810.0,17000.0,0.0,93445.0,71677.42000000001,0.48835824353059704,0.2769576493753358,0.42195404419952787,12790.0
КИР3,Июль,7,519786.0,289920.0,35100.0,39333.0,43260.0,55083.0,74433.0,98343.0,23910.0,31500.0,166813.0,198313.0,0.0,0.0,-129896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,-3336.2599999999998,-2869.2,0.0,0.0,0.0,0.0,0.0,0.0,-1320.0,3336.2599999999998,2869.2,1320.0,0.0,0.0,1320.0,10384.54,0.5601110399316678,0.23247863247863249,0.400427122263748,-129896.0
КИР3,Август,8,289920.0,289920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
КА2,Январь,1,946249.0,886020.0,289454.0,972671.0,383371.0,1411266.0,1262125.0,1794637.0,532512.0,463140.0,1382296.0,1845436.0,6032.0,1718.0,0.0,1680.0,0.0,2140.0,0.0,5000.0,6000.0,4000.0,0.0,0.0,0.0,0.0,17140.0,20000.0,0.0,60000.0,-27645.920000000006,-63901.43999999999,105270.0,0.0,0.0,0.0,0.0,0.0,-3770.8,27645.920000000006,63901.43999999999,3770.8,20000.0,0.0,109040.8,233065.84000000003,0.7863796411196248,0.32446260891195144,0.4509181418999847,-1680.0
КА2,Февраль,2,886020.0,887487.0,291423.0,1042562.0,402407.0,1517242.0,1333985.0,1919649.0,585664.0,409149.0,1495862.0,1905011.0,2624.0,0.0,0.0,10547.0,0.0,2849.0,0.0,5000.0,0.0,4000.0,0.0,0.0,0.0,0.0,11849.0,20000.0,0.0,60000.0,-29917.240000000005,-70279.68000000001,105268.0,52634.0,0.0,0.0,0.0,0.0,-2606.7799999999997,29917.240000000005,70279.68000000001,2606.7799999999997,20000.0,0.0,160508.78,233109.30000000002,0.7903746987079409,0.3808347316443795,0.45530145928971133,-10547.0
КА2,Март,3,887487.0,792183.0,390673.0,1043089.0,522882.0,1534671.0,1433762.0,2057553.0,623791.0,504514.0,1633109.0,2137623.0,12824.0,0.0,0.0,2410.0,0.0,1750.0,0.0,5000.0,0.0,4000.0,0.0,0.0,0.0,0.0,10750.0,20000.0,0.0,60000.0,-32662.180000000008,-74854.92,105270.0,52635.0,0.0,0.0,3300.0,0.0,-3091.0,32662.180000000008,74854.92,3091.0,20000.0,0.0,164296.0,261227.90000000002,0.7458719167865907,0.3384134557545569,0.4712752219609257,-2410.0
КА2,Апрель,4,792183.0,760188.0,304518.0,965918.0,397962.0,1429223.0,1270436.0,1827185.0,556749.0,466284.0,1389140.0,1855424.0,0.0,0.0,0.0,3756.0,0.0,1984.0,0.0,5000.0,0.0,4000.0,0.0,0.0,0.0,0.0,10984.0,20000.0,0.0,60000.0,-27782.8,-66809.87999999999,105270.0,52635.0,0.0,0.0,0.0,0.0,-2416.48,27782.8,66809.87999999999,2416.48,20000.0,0.0,160321.48,210850.84,0.7821993941500176,0.30685870785963393,0.47965251708737183,-3756.0
КА2,Май,5,760188.0,906011.0,233099.0,929592.0,304626.0,1356150.0,1162691.0,1660776.0,498085.0,376500.0,1133634.0,1510134.0,0.0,0.0,0.0,4819.0,0.0,1600.0,0.0,5000.0,0.0,4000.0,0.0,20000.0,0.0,0.0,30600.0,20000.0,0.0,60000.0,-22672.679999999993,-59770.200000000004,105270.0,52635.0,0.0,0.0,0.0,0.0,-6732.0,22672.679999999993,59770.200000000004,6732.0,40000.0,0.0,164637.0,140405.12,0.8165761065911357,0.3068524532494777,0.4588658250070999,-4819.0
КА2,Июнь,6,906011.0,1073142.0,306878.0,698655.0,399666.0,993922.0,1005533.0,1393588.0,388055.0,365550.0,1214258.0,1579808.0,5381.0,3314.0,362046.0,0.0,0.0,2830.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,6830.0,20000.0,0.0,60000.0,-24285.16,-46566.6,105270.0,52635.0,0.0,0.0,0.0,0.0,-1502.6,24285.16,46566.6,1502.6,20000.0,0.0,159407.6,67651.64000000001,0.7132107911376964,0.30236119891292307,0.42262203805884163,362046.0
КА2,Июль,7,1073142.0,1002424.0,479223.0,791469.0,631111.0,1128616.0,1270692.0,1759727.0,489035.0,386890.0,1432916.0,1819806.0,6275.0,0.0,0.0,4364.0,0.0,6290.0,0.0,6000.0,12000.0,0.0,0.0,0.0,0.0,0.0,24290.0,20000.0,0.0,60000.0,-28658.32,-58684.2,52634.0,13158.0,93608.0,46804.0,42700.0,0.0,-14737.8,28658.32,58684.2,14737.8,20000.0,0.0,263641.8,33760.67999999998,0.6413585743697744,0.3169463903026357,0.42597625428159536,-4364.0
КА2,Август,8,1002424.0,1210988.0,500821.0,974351.0,651172.0,1384013.0,1475172.0,2035185.0,560013.0,362200.0,1464421.0,1826621.0,0.0,0.0,0.0,0.0,0.0,1450.0,3250.0,6000.0,0.0,4000.0,0.0,0.0,0.0,3250.0,17950.0,20000.0,0.0,60000.0,-29288.420000000002,-67201.56000000001,16195.0,8100.0,0.0,0.0,74800.0,0.0,-20405.0,29288.420000000002,67201.56000000001,20405.0,20000.0,0.0,119500.0,246073.02000000002,0.6800428462277385,0.30020905672885123,0.42044601996611075,0.0
П.ЗОР,Январь,1,556859.0,850722.0,605979.0,943322.0,793401.0,1391295.0,1549301.0,2184696.0,635395.0,253536.0,1631574.0,1885110.0,5723.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,15000.0,10000.0,0.0,42500.0,0.0,77500.0,108000.0,0.0,100000.0,-32631.479999999992,-76247.40000000001,105270.0,0.0,0.0,0.0,22300.0,0.0,-21956.0,32631.479999999992,76247.40000000001,21956.0,108000.0,42500.0,149526.0,91490.12,0.6368368871458546,0.309287945621878,0.4748887442463973,0.0
П.ЗОР,Февраль,2,850722.0,935656.0,926765.0,1050940.0,1199505.0,1582533.0,1977705.0,2782038.0,804333.0,304887.0,2367134.0,2672021.0,0.0,30000.0,0.0,1345.0,6262.0,1767.0,0.0,10000.0,0.0,15000.0,10000.0,0.0,45000.0,0.0,81767.0,108000.0,0.0,100000.0,-47342.680000000015,-96519.96,105268.0,52634.0,0.0,0.0,35100.0,0.0,-25710.739999999998,47342.680000000015,96519.96,25710.739999999998,108000.0,45000.0,218712.74,121990.62,0.5688394622934697,0.2942925121255119,0.5058262127238472,4917.0
П.ЗОР,Март,3,935656.0,792806.0,838836.0,837028.0,1080058.0,1242970.0,1675864.0,2323028.0,647164.0,232070.0,2233808.0,2465878.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,10000.0,0.0,15000.0,10000.0,0.0,45000.0,0.0,81300.0,108000.0,0.0,100000.0,-44676.159999999996,-77659.68000000001,78952.0,39476.0,0.0,0.0,48600.0,0.0,-28578.0,44676.159999999996,77659.68000000001,28578.0,108000.0,45000.0,195606.0,39922.16000000003,0.5350645795057141,0.28756753405910096,0.48498019182154,0.0
