row	column	value	formula
374	L374	110233	=H374-G374
374	M374	0	
374	N374	575476	
374	O374	575476	=M374+N374
374	AD374	0	=SUM(U374:AC374)
374	AH374	-11509.52	=N374-N374-(N374*0.02)
374	AI374	-13227.96	=L374-L374-(L374*0.12)
374	AJ374	13646	
374	AK374	6823	
374	AN374	81200	
374	AP374	-17864	=(AD374-AD374-(AD374*0.22))+(AN374-AN374-(AN374*0.22))+(AO374-AO374-(AO374*0.22))
375	A375	31	
375	B375	2186092	=B374+H374-O374-P374-Q374+R374-S374+T374
375	C375	341523	=ЗакПро!EV346
375	D375	134467	=ЗакПро!EW346
375	E375	412045	=ЗакПро!EX346
375	F375	190125	=ЗакПро!EY346
375	G375	475990	=SUM(C375:D375)
375	H375	602170	=SUM(E375:F375)
375	I375	20.64926813128252	=IFERROR((E375-C375)/C375*100,"-")
375	J375	41.39156819145218	=IFERROR((F375-D375)/D375*100,"-")
375	K375	26.508960272274628	=IFERROR((H375-G375)/G375*100,"-")
375	L375	126180	=H375-G375
375	M375	443000	
375	N375	739436	
375	O375	1182436	=M375+N375
375	P375	6366	
375	Y375	4000	
375	AD375	4000	=SUM(U375:AC375)
375	AH375	-14788.720000000001	=N375-N375-(N375*0.02)
375	AI375	-15141.599999999999	=L375-L375-(L375*0.12)
375	AJ375	26317	
375	AK375	13158	
375	AN375	443000	
375	AP375	-98340	=(AD375-AD375-(AD375*0.22))+(AN375-AN375-(AN375*0.22))+(AO375-AO375-(AO375*0.22))
376	A376	Итого	
376	C376	10406264	=SUM(C345:C375)
376	D376	2922546	=SUM(D345:D375)
376	E376	12840001	=SUM(E345:E375)
376	F376	4110242	=SUM(F345:F375)
376	G376	13328810	=SUM(G345:G375)
376	H376	16950243	=SUM(H345:H375)
376	I376	23.201830422084072	=IFERROR(AVERAGE(I345:I375),"-")
376	J376	40.1983213270491	=IFERROR(AVERAGE(J345:J375),"-")
376	K376	26.757258199047246	=IFERROR(AVERAGE(K345:K375),"-")
376	L376	3621433	=SUM(L345:L375)
376	M376	2043310	=SUM(M345:M375)
376	N376	15172849	=SUM(N345:N375)
376	O376	17216159	=SUM(O345:O375)
376	P376	115956	=SUM(P345:P375)
376	Q376	34930	=SUM(Q345:Q375)
376	R376	0	=SUM(R345:R375)
376	S376	7434	=SUM(S345:S375)
376	T376	0	=SUM(T345:T375)
376	U376	7880	=SUM(U345:U375)
376	V376	0	=SUM(V345:V375)
376	W376	0	=SUM(W345:W375)
376	X376	36000	=SUM(X345:X375)
376	Y376	4000	=SUM(Y345:Y375)
376	Z376	0	=SUM(Z345:Z375)
376	AA376	0	=SUM(AA345:AA375)
376	AB376	0	=SUM(AB345:AB375)
376	AC376	28000	=SUM(AC345:AC375)
376	AD376	75880	=SUM(AD345:AD375)
376	AE376	13000	=SUM(AE345:AE375)
376	AF376	50000	=SUM(AF345:AF375)
376	AG376	71400	=SUM(AG345:AG375)
376	AH376	-303456.98	=SUM(AH345:AH375)
376	AI376	-434571.95999999996	=SUM(AI345:AI375)
376	AJ376	66280	=SUM(AJ345:AJ375)
376	AK376	33139	=SUM(AK345:AK375)
376	AL376	0	=SUM(AL345:AL375)
376	AM376	0	=SUM(AM345:AM375)
376	AN376	668400	=SUM(AN345:AN375)
376	AO376	0	=SUM(AO345:AO375)
376	AP376	-163741.6	=SUM(AP345:AP375)
400	A400	Август	
401	A401	Дата	
401	B401	Остаток	
401	C401	З. Коп	
401	D401	З. Мор	
401	E401	П. Коп	
401	F401	П. Мор	
401	G401	Закупка	
401	H401	Продажа	
401	I401	% коп	
401	J401	% мор	
401	K401	% общий	
401	L401	Грязная	
401	M401	Выр нал	
401	N401	Б/нал	
401	O401	Общая	
401	P401	Списания К.	
401	Q401	Списания М.	
401	R401	Перемещение	
401	S401	Уценка	
401	T401	Переоценка	
401	U401	Хоз. Нужды	
401	V401	Доставка	
401	W401	Уборка	
401	X401	Премия	
401	Y401	Выслуга	
401	Z401	Доплата	
401	AA401	Водитель	
401	AB401	Ком. Плат.	
401	AC401	Расходы	
401	AD401	Траты нал	
401	AE401	Вод. Б/нал	
401	AF401	Ком. Б/нал	
401	AG401	Аренда	
401	AH401	-% банк	
401	AI401	Налоги	
401	AJ401	Зарпл. Б/нал	
401	AK401	Налоги з/п	
401	AL401	Отпускные	
401	AM401	Налоги отпуск.	
401	AN401	Зарпл. Нал	
401	AO401	Отпуск. Нал	
401	AP401	НДФЛ 22%	
401	AQ401	Итог	
402	A402	1	
402	B402	1599460	=B375+H375-O375-P375-Q375+R375-S375+T375
402	C402	666840	=ЗакПро!B403
402	D402	181472	=ЗакПро!C403
402	E402	822698	=ЗакПро!D403
402	F402	254701	=ЗакПро!E403
402	G402	848312	=SUM(C402:D402)
402	H402	1077399	=SUM(E402:F402)
402	I402	23.37262311798932	=IFERROR((E402-C402)/C402*100,"-")
402	J402	40.35278169634985	=IFERROR((F402-D402)/D402*100,"-")
402	K402	27.005040598270448	=IFERROR((H402-G402)/G402*100,"-")
402	L402	229087	=H402-G402
402	M402	58770	
402	N402	546478	
402	O402	605248	=M402+N402
402	U402	5770	
402	AC402	3000	
402	AD402	8770	=SUM(U402:AC402)
402	AH402	-10929.56	=N402-N402-(N402*0.02)
402	AI402	-27490.44	=L402-L402-(L402*0.12)
402	AP402	-1929.4	=(AD402-AD402-(AD402*0.22))+(AN402-AN402-(AN402*0.22))+(AO402-AO402-(AO402*0.22))
402	AQ402	1738617.5199999998	=L433-Q433-AD433-AE433-AF433-AG433+AH433+AI433-AJ433-AK433-AL433-AM433-AN433-AO433+AP433
403	A403	2	
403	B403	2071611	=B402+H402-O402-P402-Q402+R402-S402+T402
403	C403	0	=ЗакПро!G403
403	D403	0	=ЗакПро!H403
403	E403	0	=ЗакПро!I403
403	F403	0	=ЗакПро!J403
403	G403	0	=SUM(C403:D403)
403	H403	0	=SUM(E403:F403)
403	I403	-	=IFERROR((E403-C403)/C403*100,"-")
403	J403	-	=IFERROR((F403-D403)/D403*100,"-")
403	K403	-	=IFERROR((H403-G403)/G403*100,"-")
403	L403	0	=H403-G403
403	M403	37000	
403	N403	394655	
403	O403	431655	=M403+N403
403	AC403	7000	
403	AD403	7000	=SUM(U403:AC403)
403	AH403	-7893.1	=N403-N403-(N403*0.02)
403	AI403	0	=L403-L403-(L403*0.12)
403	AP403	-1540	=(AD403-AD403-(AD403*0.22))+(AN403-AN403-(AN403*0.22))+(AO403-AO403-(AO403*0.22))
404	A404	3	
404	B404	1639956	=B403+H403-O403-P403-Q403+R403-S403+T403
404	C404	438128	=ЗакПро!L403
404	D404	127756	=ЗакПро!M403
404	E404	534703	=ЗакПро!N403
404	F404	177019	=ЗакПро!O403
404	G404	565884	=SUM(C404:D404)
404	H404	711722	=SUM(E404:F404)
404	I404	22.04264507175985	=IFERROR((E404-C404)/C404*100,"-")
404	J404	38.56022417733805	=IFERROR((F404-D404)/D404*100,"-")
404	K404	25.771712930565275	=IFERROR((H404-G404)/G404*100,"-")
404	L404	145838	=H404-G404
404	M404	28500	
404	N404	437778	
404	O404	466278	=M404+N404
404	P404	38233	
404	U404	3500	
404	AD404	3500	=SUM(U404:AC404)
404	AH404	-8755.56	=N404-N404-(N404*0.02)
404	AI404	-17500.559999999998	=L404-L404-(L404*0.12)
404	AP404	-770	=(AD404-AD404-(AD404*0.22))+(AN404-AN404-(AN404*0.22))+(AO404-AO404-(AO404*0.22))
405	A405	4	
405	B405	1847167	=B404+H404-O404-P404-Q404+R404-S404+T404
405	C405	252159	=ЗакПро!Q403
405	D405	90671	=ЗакПро!R403
405	E405	297476	=ЗакПро!S403
405	F405	126369	=ЗакПро!T403
405	G405	342830	=SUM(C405:D405)
405	H405	423845	=SUM(E405:F405)
405	I405	17.97159728583949	=IFERROR((E405-C405)/C405*100,"-")
405	J405	39.370912419627004	=IFERROR((F405-D405)/D405*100,"-")
405	K405	23.631245806959715	=IFERROR((H405-G405)/G405*100,"-")
405	L405	81015	=H405-G405
405	M405	11000	
405	N405	390464	
405	O405	401464	=M405+N405
405	P405	519	
405	Q405	300	
405	AD405	0	=SUM(U405:AC405)
405	AH405	-7809.28	=N405-N405-(N405*0.02)
405	AI405	-9721.8	=L405-L405-(L405*0.12)
405	AP405	0	=(AD405-AD405-(AD405*0.22))+(AN405-AN405-(AN405*0.22))+(AO405-AO405-(AO405*0.22))
406	A406	5	
406	B406	1868729	=B405+H405-O405-P405-Q405+R405-S405+T405
406	C406	294885	=ЗакПро!V403
406	D406	20950	=ЗакПро!W403
406	E406	343213	=ЗакПро!X403
406	F406	29285	=ЗакПро!Y403
406	G406	315835	=SUM(C406:D406)
406	H406	372498	=SUM(E406:F406)
406	I406	16.388761720670768	=IFERROR((E406-C406)/C406*100,"-")
406	J406	39.785202863961814	=IFERROR((F406-D406)/D406*100,"-")
406	K406	17.940696882866053	=IFERROR((H406-G406)/G406*100,"-")
406	L406	56663	=H406-G406
406	M406	95600	
406	N406	517012	
406	O406	612612	=M406+N406
406	Q406	300	
406	AD406	0	=SUM(U406:AC406)
406	AH406	-10340.24	=N406-N406-(N406*0.02)
406	AI406	-6799.5599999999995	=L406-L406-(L406*0.12)
406	AP406	0	=(AD406-AD406-(AD406*0.22))+(AN406-AN406-(AN406*0.22))+(AO406-AO406-(AO406*0.22))
407	A407	6	
407	B407	1628315	=B406+H406-O406-P406-Q406+R406-S406+T406
407	C407	358709	=ЗакПро!AA403
407	D407	115567	=ЗакПро!AB403
407	E407	416645	=ЗакПро!AC403
407	F407	162378	=ЗакПро!AD403
407	G407	474276	=SUM(C407:D407)
407	H407	579023	=SUM(E407:F407)
407	I407	16.15125352305072	=IFERROR((E407-C407)/C407*100,"-")
407	J407	40.50550762760996	=IFERROR((F407-D407)/D407*100,"-")
407	K407	22.08566320033061	=IFERROR((H407-G407)/G407*100,"-")
407	L407	104747	=H407-G407
407	M407	1200	
407	N407	550169	
407	O407	551369	=M407+N407
407	AD407	0	=SUM(U407:AC407)
407	AH407	-11003.380000000001	=N407-N407-(N407*0.02)
407	AI407	-12569.64	=L407-L407-(L407*0.12)
407	AP407	0	=(AD407-AD407-(AD407*0.22))+(AN407-AN407-(AN407*0.22))+(AO407-AO407-(AO407*0.22))
408	A408	7	
408	B408	1655969	=B407+H407-O407-P407-Q407+R407-S407+T407
408	C408	414329	=ЗакПро!AF403
408	D408	233028	=ЗакПро!AG403
408	E408	495738	=ЗакПро!AH403
408	F408	320257	=ЗакПро!AI403
408	G408	647357	=SUM(C408:D408)
408	H408	815995	=SUM(E408:F408)
408	I408	19.64839535731267	=IFERROR((E408-C408)/C408*100,"-")
408	J408	37.432840688672606	=IFERROR((F408-D408)/D408*100,"-")
408	K408	26.050231943116398	=IFERROR((H408-G408)/G408*100,"-")
408	L408	168638	=H408-G408
408	M408	0	
408	N408	550609	
408	O408	550609	=M408+N408
408	Q408	2800	
408	AD408	0	=SUM(U408:AC408)
408	AH408	-11012.18	=N408-N408-(N408*0.02)
408	AI408	-20236.559999999998	=L408-L408-(L408*0.12)
408	AP408	0	=(AD408-AD408-(AD408*0.22))+(AN408-AN408-(AN408*0.22))+(AO408-AO408-(AO408*0.22))
409	A409	8	
409	B409	1918555	=B408+H408-O408-P408-Q408+R408-S408+T408
409	C409	456977	=ЗакПро!AK403
409	D409	194542	=ЗакПро!AL403
409	E409	556349	=ЗакПро!AM403
409	F409	282903	=ЗакПро!AN403
409	G409	651519	=SUM(C409:D409)
409	H409	839252	=SUM(E409:F409)
409	I409	21.745514544495677	=IFERROR((E409-C409)/C409*100,"-")
409	J409	45.42001213105653	=IFERROR((F409-D409)/D409*100,"-")
409	K409	28.81466235059914	=IFERROR((H409-G409)/G409*100,"-")
409	L409	187733	=H409-G409
409	M409	60000	
409	N409	449313	
409	O409	509313	=M409+N409
409	AD409	0	=SUM(U409:AC409)
409	AH409	-8986.26	=N409-N409-(N409*0.02)
409	AI409	-22527.96	=L409-L409-(L409*0.12)
409	AP409	0	=(AD409-AD409-(AD409*0.22))+(AN409-AN409-(AN409*0.22))+(AO409-AO409-(AO409*0.22))
410	A410	9	
410	B410	2248494	=B409+H409-O409-P409-Q409+R409-S409+T409
410	C410	0	=ЗакПро!AP403
410	D410	0	=ЗакПро!AQ403
410	E410	0	=ЗакПро!AR403
410	F410	0	=ЗакПро!AS403
410	G410	0	=SUM(C410:D410)
410	H410	0	=SUM(E410:F410)
410	I410	-	=IFERROR((E410-C410)/C410*100,"-")
410	J410	-	=IFERROR((F410-D410)/D410*100,"-")
410	K410	-	=IFERROR((H410-G410)/G410*100,"-")
410	L410	0	=H410-G410
410	M410	30000	
410	N410	603024	
410	O410	633024	=M410+N410
410	AD410	0	=SUM(U410:AC410)
410	AH410	-12060.48	=N410-N410-(N410*0.02)
410	AI410	0	=L410-L410-(L410*0.12)
410	AP410	0	=(AD410-AD410-(AD410*0.22))+(AN410-AN410-(AN410*0.22))+(AO410-AO410-(AO410*0.22))
411	A411	10	
411	B411	1615470	=B410+H410-O410-P410-Q410+R410-S410+T410
411	C411	931864	=ЗакПро!AU403
411	D411	68826	=ЗакПро!AV403
411	E411	1148603	=ЗакПро!AW403
411	F411	95236	=ЗакПро!AX403
411	G411	1000690	=SUM(C411:D411)
411	H411	1243839	=SUM(E411:F411)
411	I411	23.258651477039567	=IFERROR((E411-C411)/C411*100,"-")
411	J411	38.37212681254177	=IFERROR((F411-D411)/D411*100,"-")
411	K411	24.298134287341735	=IFERROR((H411-G411)/G411*100,"-")
411	L411	243149	=H411-G411
411	M411	20000	
411	N411	386542	
411	O411	406542	=M411+N411
411	S411	600	
411	AD411	0	=SUM(U411:AC411)
411	AH411	-7730.84	=N411-N411-(N411*0.02)
411	AI411	-29177.879999999997	=L411-L411-(L411*0.12)
411	AP411	0	=(AD411-AD411-(AD411*0.22))+(AN411-AN411-(AN411*0.22))+(AO411-AO411-(AO411*0.22))
412	A412	11	
412	B412	2452167	=B411+H411-O411-P411-Q411+R411-S411+T411
412	C412	98757	=ЗакПро!AZ403
412	D412	2088	=ЗакПро!BA403
412	E412	120536	=ЗакПро!BB403
412	F412	2817	=ЗакПро!BC403
412	G412	100845	=SUM(C412:D412)
412	H412	123353	=SUM(E412:F412)
412	I412	22.053120285144345	=IFERROR((E412-C412)/C412*100,"-")
412	J412	34.91379310344828	=IFERROR((F412-D412)/D412*100,"-")
412	K412	22.31940106103426	=IFERROR((H412-G412)/G412*100,"-")
412	L412	22508	=H412-G412
412	M412	20000	
412	N412	337218	
412	O412	357218	=M412+N412
412	AC412	6100	
412	AD412	6100	=SUM(U412:AC412)
412	AH412	-6744.360000000001	=N412-N412-(N412*0.02)
412	AI412	-2700.96	=L412-L412-(L412*0.12)
412	AP412	-1342	=(AD412-AD412-(AD412*0.22))+(AN412-AN412-(AN412*0.22))+(AO412-AO412-(AO412*0.22))
413	A413	12	
413	B413	2218302	=B412+H412-O412-P412-Q412+R412-S412+T412
413	C413	314707	=ЗакПро!BE403
413	D413	61753	=ЗакПро!BF403
413	E413	395423	=ЗакПро!BG403
413	F413	84946	=ЗакПро!BH403
413	G413	376460	=SUM(C413:D413)
413	H413	480369	=SUM(E413:F413)
413	I413	25.647983680057955	=IFERROR((E413-C413)/C413*100,"-")
413	J413	37.55768950496332	=IFERROR((F413-D413)/D413*100,"-")
413	K413	27.601604420124314	=IFERROR((H413-G413)/G413*100,"-")
413	L413	103909	=H413-G413
413	M413	156100	
413	N413	560816	
413	O413	716916	=M413+N413
413	Q413	7093	
413	AD413	0	=SUM(U413:AC413)
413	AH413	-11216.32	=N413-N413-(N413*0.02)
413	AI413	-12469.08	=L413-L413-(L413*0.12)
413	AP413	0	=(AD413-AD413-(AD413*0.22))+(AN413-AN413-(AN413*0.22))+(AO413-AO413-(AO413*0.22))
414	A414	13	
414	B414	1974662	=B413+H413-O413-P413-Q413+R413-S413+T413
414	C414	506457	=ЗакПро!BJ403
414	D414	258083	=ЗакПро!BK403
414	E414	620170	=ЗакПро!BL403
414	F414	369373	=ЗакПро!BM403
414	G414	764540	=SUM(C414:D414)
414	H414	989543	=SUM(E414:F414)
414	I414	22.452646522804503	=IFERROR((E414-C414)/C414*100,"-")
414	J414	43.12178640204895	=IFERROR((F414-D414)/D414*100,"-")
414	K414	29.429853245088548	=IFERROR((H414-G414)/G414*100,"-")
414	L414	225003	=H414-G414
414	M414	101200	
414	N414	503818	
414	O414	605018	=M414+N414
414	Q414	9235	
414	R414	-14178	
414	AD414	0	=SUM(U414:AC414)
414	AH414	-10076.36	=N414-N414-(N414*0.02)
414	AI414	-27000.36	=L414-L414-(L414*0.12)
414	AP414	0	=(AD414-AD414-(AD414*0.22))+(AN414-AN414-(AN414*0.22))+(AO414-AO414-(AO414*0.22))
415	A415	14	
415	B415	2335774	=B414+H414-O414-P414-Q414+R414-S414+T414
415	C415	265303	=ЗакПро!BO403
415	D415	134052	=ЗакПро!BP403
415	E415	332826	=ЗакПро!BQ403
415	F415	198672	=ЗакПро!BR403
415	G415	399355	=SUM(C415:D415)
415	H415	531498	=SUM(E415:F415)
415	I415	25.45127646502301	=IFERROR((E415-C415)/C415*100,"-")
415	J415	48.20517411153881	=IFERROR((F415-D415)/D415*100,"-")
415	K415	33.08910618372125	=IFERROR((H415-G415)/G415*100,"-")
415	L415	132143	=H415-G415
415	M415	115000	
415	N415	702411	
415	O415	817411	=M415+N415
415	P415	23613	
415	AD415	0	=SUM(U415:AC415)
415	AH415	-14048.220000000001	=N415-N415-(N415*0.02)
415	AI415	-15857.16	=L415-L415-(L415*0.12)
415	AP415	0	=(AD415-AD415-(AD415*0.22))+(AN415-AN415-(AN415*0.22))+(AO415-AO415-(AO415*0.22))
416	A416	15	
416	B416	2026248	=B415+H415-O415-P415-Q415+R415-S415+T415
416	C416	546170	=ЗакПро!BT403
416	D416	147306	=ЗакПро!BU403
416	E416	681210	=ЗакПро!BV403
416	F416	202485	=ЗакПро!BW403
416	G416	693476	=SUM(C416:D416)
416	H416	883695	=SUM(E416:F416)
416	I416	24.724902502883715	=IFERROR((E416-C416)/C416*100,"-")
416	J416	37.45875931733942	=IFERROR((F416-D416)/D416*100,"-")
416	K416	27.4297884858308	=IFERROR((H416-G416)/G416*100,"-")
416	L416	190219	=H416-G416
416	M416	50000	
416	N416	539066	
416	O416	589066	=M416+N416
416	AD416	0	=SUM(U416:AC416)
416	AH416	-10781.32	=N416-N416-(N416*0.02)
416	AI416	-22826.28	=L416-L416-(L416*0.12)
416	AP416	0	=(AD416-AD416-(AD416*0.22))+(AN416-AN416-(AN416*0.22))+(AO416-AO416-(AO416*0.22))
417	A417	16	
417	B417	2320877	=B416+H416-O416-P416-Q416+R416-S416+T416
417	C417	0	=ЗакПро!BY403
417	D417	0	=ЗакПро!BZ403
417	E417	0	=ЗакПро!CA403
417	F417	0	=ЗакПро!CB403
417	G417	0	=SUM(C417:D417)
417	H417	0	=SUM(E417:F417)
417	I417	-	=IFERROR((E417-C417)/C417*100,"-")
417	J417	-	=IFERROR((F417-D417)/D417*100,"-")
417	K417	-	=IFERROR((H417-G417)/G417*100,"-")
417	L417	0	=H417-G417
417	M417	23000	
417	N417	490175	
417	O417	513175	=M417+N417
417	AD417	0	=SUM(U417:AC417)
417	AH417	-9803.5	=N417-N417-(N417*0.02)
417	AI417	0	=L417-L417-(L417*0.12)
417	AP417	0	=(AD417-AD417-(AD417*0.22))+(AN417-AN417-(AN417*0.22))+(AO417-AO417-(AO417*0.22))
418	A418	17	
418	B418	1807702	=B417+H417-O417-P417-Q417+R417-S417+T417
418	C418	588955	=ЗакПро!CD403
418	D418	229664	=ЗакПро!CE403
418	E418	726852	=ЗакПро!CF403
418	F418	324062	=ЗакПро!CG403
418	G418	818619	=SUM(C418:D418)
418	H418	1050914	=SUM(E418:F418)
418	I418	23.413843162890206	=IFERROR((E418-C418)/C418*100,"-")
418	J418	41.1026543123868	=IFERROR((F418-D418)/D418*100,"-")
418	K418	28.376448628727164	=IFERROR((H418-G418)/G418*100,"-")
418	L418	232295	=H418-G418
418	M418	40000	
418	N418	390569	
418	O418	430569	=M418+N418
418	T418	12000	
418	X418	3000	
418	AD418	3000	=SUM(U418:AC418)
418	AH418	-7811.38	=N418-N418-(N418*0.02)
418	AI418	-27875.399999999998	=L418-L418-(L418*0.12)
418	AP418	-660	=(AD418-AD418-(AD418*0.22))+(AN418-AN418-(AN418*0.22))+(AO418-AO418-(AO418*0.22))
419	A419	18	
419	B419	2440047	=B418+H418-O418-P418-Q418+R418-S418+T418
419	C419	311339	=ЗакПро!CI403
419	D419	75973	=ЗакПро!CJ403
419	E419	381909	=ЗакПро!CK403
419	F419	111493	=ЗакПро!CL403
419	G419	387312	=SUM(C419:D419)
419	H419	493402	=SUM(E419:F419)
419	I419	22.666610993161797	=IFERROR((E419-C419)/C419*100,"-")
419	J419	46.753451884222024	=IFERROR((F419-D419)/D419*100,"-")
419	K419	27.39135374065353	=IFERROR((H419-G419)/G419*100,"-")
419	L419	106090	=H419-G419
419	M419	0	
419	N419	429689	
419	O419	429689	=M419+N419
419	P419	9961	
419	Q419	8044	
419	AD419	0	=SUM(U419:AC419)
419	AH419	-8593.78	=N419-N419-(N419*0.02)
419	AI419	-12730.8	=L419-L419-(L419*0.12)
419	AP419	0	=(AD419-AD419-(AD419*0.22))+(AN419-AN419-(AN419*0.22))+(AO419-AO419-(AO419*0.22))
420	A420	19	
420	B420	2485755	=B419+H419-O419-P419-Q419+R419-S419+T419
420	C420	272320	=ЗакПро!CN403
420	D420	69635	=ЗакПро!CO403
420	E420	345931	=ЗакПро!CP403
420	F420	93963	=ЗакПро!CQ403
420	G420	341955	=SUM(C420:D420)
420	H420	439894	=SUM(E420:F420)
420	I420	27.031066392479435	=IFERROR((E420-C420)/C420*100,"-")
420	J420	34.936454369210885	=IFERROR((F420-D420)/D420*100,"-")
420	K420	28.640903042798026	=IFERROR((H420-G420)/G420*100,"-")
420	L420	97939	=H420-G420
420	M420	57600	
420	N420	644365	
420	O420	701965	=M420+N420
420	Q420	51269	
420	AD420	0	=SUM(U420:AC420)
420	AH420	-12887.300000000001	=N420-N420-(N420*0.02)
420	AI420	-11752.68	=L420-L420-(L420*0.12)
420	AP420	0	=(AD420-AD420-(AD420*0.22))+(AN420-AN420-(AN420*0.22))+(AO420-AO420-(AO420*0.22))
421	A421	20	
421	B421	2172415	=B420+H420-O420-P420-Q420+R420-S420+T420
421	C421	458633	=ЗакПро!CS403
421	D421	315840	=ЗакПро!CT403
421	E421	575610	=ЗакПро!CU403
421	F421	440560	=ЗакПро!CV403
421	G421	774473	=SUM(C421:D421)
421	H421	1016170	=SUM(E421:F421)
421	I421	25.505578534470917	=IFERROR((E421-C421)/C421*100,"-")
421	J421	39.488348530901725	=IFERROR((F421-D421)/D421*100,"-")
421	K421	31.20793107054733	=IFERROR((H421-G421)/G421*100,"-")
421	L421	241697	=H421-G421
421	M421	86869	
421	N421	531885	
421	O421	618754	=M421+N421
421	AD421	0	=SUM(U421:AC421)
421	AH421	-10637.7	=N421-N421-(N421*0.02)
421	AI421	-29003.64	=L421-L421-(L421*0.12)
421	AN421	78900	
421	AP421	-17358	=(AD421-AD421-(AD421*0.22))+(AN421-AN421-(AN421*0.22))+(AO421-AO421-(AO421*0.22))
422	A422	21	
422	B422	2569831	=B421+H421-O421-P421-Q421+R421-S421+T421
422	C422	312481	=ЗакПро!CX403
422	D422	47378	=ЗакПро!CY403
422	E422	380736	=ЗакПро!CZ403
422	F422	67977	=ЗакПро!DA403
422	G422	359859	=SUM(C422:D422)
422	H422	448713	=SUM(E422:F422)
422	I422	21.842928050025442	=IFERROR((E422-C422)/C422*100,"-")
422	J422	43.4779855629195	=IFERROR((F422-D422)/D422*100,"-")
422	K422	24.69133744049753	=IFERROR((H422-G422)/G422*100,"-")
422	L422	88854	=H422-G422
422	M422	800	
422	N422	700147	
422	O422	700947	=M422+N422
422	P422	18617	
422	Q422	9281	
422	AD422	0	=SUM(U422:AC422)
422	AH422	-14002.94	=N422-N422-(N422*0.02)
422	AI422	-10662.48	=L422-L422-(L422*0.12)
422	AJ422	52636	
422	AK422	26318	
422	AP422	0	=(AD422-AD422-(AD422*0.22))+(AN422-AN422-(AN422*0.22))+(AO422-AO422-(AO422*0.22))
423	A423	22	
423	B423	2289699	=B422+H422-O422-P422-Q422+R422-S422+T422
423	C423	0	=ЗакПро!DC403
423	D423	0	=ЗакПро!DD403
423	E423	0	=ЗакПро!DE403
423	F423	0	=ЗакПро!DF403
423	G423	0	=SUM(C423:D423)
423	H423	0	=SUM(E423:F423)
423	I423	-	=IFERROR((E423-C423)/C423*100,"-")
423	J423	-	=IFERROR((F423-D423)/D423*100,"-")
423	K423	-	=IFERROR((H423-G423)/G423*100,"-")
423	L423	0	=H423-G423
423	M423	20000	
423	N423	438631	
423	O423	458631	=M423+N423
423	AC423	7969	
423	AD423	7969	=SUM(U423:AC423)
423	AH423	-8772.62	=N423-N423-(N423*0.02)
423	AI423	0	=L423-L423-(L423*0.12)
423	AP423	-1753.18	=(AD423-AD423-(AD423*0.22))+(AN423-AN423-(AN423*0.22))+(AO423-AO423-(AO423*0.22))
424	A424	23	
424	B424	1831068	=B423+H423-O423-P423-Q423+R423-S423+T423
424	C424	0	=ЗакПро!DH403
424	D424	0	=ЗакПро!DI403
424	E424	0	=ЗакПро!DJ403
424	F424	0	=ЗакПро!DK403
424	G424	0	=SUM(C424:D424)
424	H424	0	=SUM(E424:F424)
424	I424	-	=IFERROR((E424-C424)/C424*100,"-")
424	J424	-	=IFERROR((F424-D424)/D424*100,"-")
424	K424	-	=IFERROR((H424-G424)/G424*100,"-")
424	L424	0	=H424-G424
424	M424	0	
424	N424	342505	
424	O424	342505	=M424+N424
424	P424	8223	
424	Q424	3756	
424	AD424	0	=SUM(U424:AC424)
424	AH424	-6850.1	=N424-N424-(N424*0.02)
424	AI424	0	=L424-L424-(L424*0.12)
424	AP424	0	=(AD424-AD424-(AD424*0.22))+(AN424-AN424-(AN424*0.22))+(AO424-AO424-(AO424*0.22))
425	A425	24	
425	B425	1476584	=B424+H424-O424-P424-Q424+R424-S424+T424
425	C425	0	=ЗакПро!DM403
425	D425	0	=ЗакПро!DN403
425	E425	0	=ЗакПро!DO403
425	F425	0	=ЗакПро!DP403
425	G425	0	=SUM(C425:D425)
425	H425	0	=SUM(E425:F425)
425	I425	-	=IFERROR((E425-C425)/C425*100,"-")
425	J425	-	=IFERROR((F425-D425)/D425*100,"-")
425	K425	-	=IFERROR((H425-G425)/G425*100,"-")
425	L425	0	=H425-G425
425	M425	4200	
425	N425	504974	
425	O425	509174	=M425+N425
425	P425	27437	
425	V425	4200	
425	AD425	4200	=SUM(U425:AC425)
425	AH425	-10099.48	=N425-N425-(N425*0.02)
425	AI425	0	=L425-L425-(L425*0.12)
